ID	ERR1971003_profiled_metagenome	ERR1971004_profiled_metagenome	ERR1971005_profiled_metagenome	ERR1971006_profiled_metagenome	ERR1971007_profiled_metagenome	ERR1971008_profiled_metagenome	ERR1971009_profiled_metagenome	ERR1971010_profiled_metagenome	ERR1971011_profiled_metagenome	ERR1971012_profiled_metagenome	ERR1971013_profiled_metagenome	ERR1971014_profiled_metagenome	ERR1971015_profiled_metagenome	ERR1971016_profiled_metagenome	ERR1971017_profiled_metagenome	ERR1971018_profiled_metagenome	ERR1971019_profiled_metagenome	ERR1971020_profiled_metagenome	ERR1971021_profiled_metagenome	ERR1971022_profiled_metagenome	ERR1971023_profiled_metagenome	ERR1971024_profiled_metagenome	ERR1971025_profiled_metagenome	ERR1971026_profiled_metagenome	ERR1971027_profiled_metagenome	ERR1971028_profiled_metagenome	ERR1971029_profiled_metagenome	ERR1971030_profiled_metagenome	ERR1971031_profiled_metagenome
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.0	0.03654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01613	0.0	0.0	0.08955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter	0.0	0.03654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01613	0.0	0.0	0.08955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes	0.0	0.03654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01613	0.0	0.0	0.08955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes|t__GCF_000158495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes|t__Oxalobacter_formigenes_unclassified	0.0	0.03654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	1.5734	0.41674	0.00095	0.04936	0.19987	0.81611	0.08815	0.75963	0.1576	0.12579	0.0	0.87287	0.45725	0.00294	0.08459	0.37661	0.7427	0.13128	0.39049	0.0	0.39706	0.05437	0.00145	0.02094	0.11723	0.21993	0.02014	0.09641	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	0.0	0.0	0.00095	0.0	0.00912	0.0	0.08815	0.00162	0.00525	0.01307	0.0	0.0	0.0	0.00294	0.0	0.01237	0.01355	0.13128	0.00127	0.0	0.0	0.0	0.00038	0.0	0.0024	0.00415	0.02014	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	0.0	0.0	0.00095	0.0	0.00912	0.0	0.08815	0.00162	0.00525	0.01307	0.0	0.0	0.0	0.00294	0.0	0.01237	0.01355	0.13128	0.00127	0.0	0.0	0.0	0.00038	0.0	0.0024	0.00415	0.02014	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis|t__GCF_000205025	0.0	0.0	0.00095	0.0	0.00912	0.0	0.08815	0.00162	0.00525	0.01307	0.0	0.0	0.0	0.00294	0.0	0.01237	0.01355	0.13128	0.00127	0.0	0.0	0.0	0.00038	0.0	0.0024	0.00415	0.02014	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	1.5734	0.41674	0.0	0.0	0.14599	0.66769	0.0	0.44393	0.0	0.0	0.0	0.87287	0.45725	0.0	0.0	0.21522	0.70432	0.0	0.19153	0.0	0.39706	0.05437	0.0	0.0	0.07296	0.21577	0.0	0.04855	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified	0.0	0.0	0.0	0.04936	0.04476	0.14842	0.0	0.31408	0.15235	0.11272	0.0	0.0	0.0	0.0	0.08459	0.14903	0.02482	0.0	0.1977	0.0	0.0	0.0	0.00107	0.02094	0.04187	0.0	0.0	0.04785	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis	1.5734	0.41674	0.0	0.0	0.14599	0.66769	0.0	0.44393	0.0	0.0	0.0	0.87287	0.45725	0.0	0.0	0.21522	0.70432	0.0	0.19153	0.0	0.39706	0.05437	0.0	0.0	0.07296	0.21577	0.0	0.04855	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis|t__GCF_000297775	1.5734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87287	0.0	0.0	0.0	0.0	0.63218	0.0	0.0	0.0	0.39706	0.0	0.0	0.0	0.0	0.21577	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis|t__Sutterella_wadsworthensis_unclassified	0.0	0.41674	0.0	0.0	0.14599	0.66769	0.0	0.44393	0.0	0.0	0.0	0.0	0.45725	0.0	0.0	0.21522	0.07214	0.0	0.19153	0.0	0.0	0.05437	0.0	0.0	0.07296	0.0	0.0	0.04855	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.41815	0.34552	0.35769	0.26925	0.52994	0.77271	0.48229	0.14153	0.26536	0.03231	0.0	0.21688	0.3918	0.42367	0.18808	0.4887	0.37515	0.45126	0.05872	0.0	0.13767	0.03249	0.05965	0.17286	0.17994	0.19518	0.14849	0.01354	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.41815	0.34552	0.35769	0.26925	0.52994	0.77271	0.48229	0.14153	0.26536	0.03231	0.0	0.21688	0.3918	0.42367	0.18808	0.4887	0.37515	0.45126	0.05872	0.0	0.13767	0.03249	0.05965	0.17286	0.17994	0.19518	0.14849	0.01354	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.41815	0.34552	0.35769	0.26925	0.52994	0.77271	0.48229	0.14153	0.26536	0.03231	0.0	0.21688	0.3918	0.42367	0.18808	0.4887	0.37515	0.45126	0.05872	0.0	0.13767	0.03249	0.05965	0.17286	0.17994	0.19518	0.14849	0.01354	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	0.41815	0.18831	0.35769	0.26793	0.3534	0.77074	0.45823	0.14153	0.12064	0.02046	0.0	0.21688	0.20841	0.42367	0.18808	0.3047	0.37515	0.43139	0.05872	0.0	0.13767	0.01827	0.05965	0.17286	0.11897	0.19471	0.13686	0.01354	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified	0.38715	0.17958	0.34051	0.25725	0.29843	0.71451	0.42624	0.13272	0.11969	0.02046	0.0	0.20304	0.19804	0.39715	0.17855	0.23939	0.3364	0.39305	0.05376	0.0	0.12665	0.01777	0.05706	0.16441	0.09883	0.17157	0.12769	0.01288	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	0.031	0.00874	0.01718	0.01068	0.05496	0.05623	0.03199	0.00881	0.00095	0.0	0.0	0.01383	0.01037	0.02652	0.00953	0.06531	0.03875	0.03834	0.00495	0.0	0.01102	0.00051	0.00258	0.00845	0.02014	0.02313	0.00917	0.00066	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia|t__GCF_000185705	0.031	0.00874	0.01718	0.01068	0.05496	0.05623	0.03199	0.00881	0.00095	0.0	0.0	0.01383	0.01037	0.02652	0.00953	0.06531	0.03875	0.03834	0.00495	0.0	0.01102	0.00051	0.00258	0.00845	0.02014	0.02313	0.00917	0.00066	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0.0	0.15721	0.0	0.00132	0.17654	0.00197	0.02407	0.0	0.14472	0.01185	0.0	0.0	0.18339	0.0	0.0	0.184	0.0	0.01987	0.0	0.0	0.0	0.01422	0.0	0.0	0.06098	0.00048	0.01163	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans	0.0	0.0	0.0	0.00132	0.0	0.00197	0.02407	0.0	0.00228	0.01185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01987	0.0	0.0	0.0	0.00138	0.0	0.0	0.0	0.00048	0.01163	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans|t__Desulfovibrio_desulfuricans_unclassified	0.0	0.0	0.0	0.00132	0.0	0.00197	0.02407	0.0	0.00228	0.01185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01987	0.0	0.0	0.0	0.00138	0.0	0.0	0.0	0.00048	0.01163	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger	0.0	0.15721	0.0	0.0	0.17654	0.0	0.0	0.0	0.14244	0.0	0.0	0.0	0.18339	0.0	0.0	0.184	0.0	0.0	0.0	0.0	0.0	0.01284	0.0	0.0	0.06098	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger|t__GCF_000156375	0.0	0.15721	0.0	0.0	0.17654	0.0	0.0	0.0	0.14244	0.0	0.0	0.0	0.18339	0.0	0.0	0.184	0.0	0.0	0.0	0.0	0.0	0.01284	0.0	0.0	0.06098	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_jejuni	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_jejuni|t__Campylobacter_jejuni_unclassified	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.30576	10.67424	7.46472	5.13095	6.26944	3.30004	7.77111	7.12398	10.61879	15.59989	31.79198	10.26293	11.33478	13.73448	8.61295	6.93676	9.87521	10.79416	11.51684	25.53465	11.11706	19.19943	19.99545	9.15568	11.59688	13.05939	15.57049	18.83175	22.52833
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	2.19178	9.91188	6.95613	4.78466	5.92331	3.20838	7.28412	6.84139	10.24696	14.82733	30.25945	9.04388	9.95158	12.00127	7.4601	6.14584	8.75435	9.53012	10.1897	22.73336	9.86798	17.10872	17.86589	8.04332	10.33657	11.4687	13.94288	16.83032	20.13696
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	2.19178	9.91188	6.95613	4.78466	5.92331	3.20838	7.28412	6.84139	10.24696	14.82733	30.25945	9.04388	9.95158	12.00127	7.4601	6.14584	8.75435	9.53012	10.1897	22.73336	9.86798	17.10872	17.86589	8.04332	10.33657	11.4687	13.94288	16.83032	20.13696
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter	0.0	0.0	0.02777	0.0	0.0	0.0	0.0	0.0	0.0	0.14264	0.0	0.0	0.0	0.04677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00561	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	0.0	0.0	0.02777	0.0	0.0	0.0	0.0	0.0	0.0	0.07369	0.0	0.0	0.0	0.03657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00316	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii|t__Citrobacter_freundii_unclassified	0.0	0.0	0.02777	0.0	0.0	0.0	0.0	0.0	0.0	0.07369	0.0	0.0	0.0	0.03657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00316	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06895	0.0	0.0	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00245	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__Enterobacter_cloacae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	0.10368	0.26367	0.1262	0.11618	0.0947	0.27358	0.18331	0.11929	0.1443	0.32663	0.49638	0.18584	0.17514	0.18683	0.11324	0.08077	0.26552	0.18674	0.15844	0.36215	0.1932	0.27667	0.28103	0.10299	0.13675	0.25675	0.2341	0.27171	0.33818
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	0.02221	0.04354	0.0	0.01332	0.0	0.08667	0.01544	0.0	0.0034	0.01737	0.00225	0.00943	0.01785	0.02541	0.0055	0.0	0.24585	0.01762	0.00184	0.00482	0.02088	0.00336	0.0	0.00679	0.0	0.0525	0.01852	0.001	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__Escherichia_coli_unclassified	0.02221	0.04354	0.0	0.01332	0.0	0.08667	0.01544	0.0	0.0034	0.01737	0.00225	0.00943	0.01785	0.02541	0.0055	0.0	0.24585	0.01762	0.00184	0.00482	0.02088	0.00336	0.0	0.00679	0.0	0.0525	0.01852	0.001	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified	0.08147	0.22013	0.1262	0.10286	0.0947	0.18691	0.16787	0.11929	0.1409	0.30926	0.49413	0.17641	0.15729	0.16142	0.10774	0.08077	0.01966	0.16912	0.15659	0.35733	0.17232	0.27331	0.28103	0.0962	0.13675	0.20424	0.21558	0.27071	0.33818
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00957	0.0	0.02554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00957	0.0	0.02554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae|t__Klebsiella_pneumoniae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00957	0.0	0.02554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00194	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00194	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Salmonella	1.46954	6.91694	4.67624	3.29169	3.90329	2.32303	4.90235	4.86764	7.02181	10.13389	20.04035	5.82918	6.69563	7.98475	4.98704	4.00674	5.56048	6.31724	6.59993	14.60612	6.25691	11.05942	11.5118	5.43469	6.62225	7.35846	8.87841	10.97292	12.7965
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Salmonella|s__Salmonella_enterica	1.43127	6.53827	4.67624	3.17811	3.90329	1.96333	4.90235	4.79043	7.02181	9.86259	20.04035	5.82918	6.69563	7.98475	4.98704	4.00674	5.56048	6.31724	6.59993	14.60612	6.25691	11.05942	11.5118	5.43469	6.62225	7.35846	8.87841	10.97292	12.7965
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Salmonella|s__Salmonella_enterica|t__Salmonella_enterica_unclassified	1.43127	6.53827	4.67624	3.17811	3.90329	1.96333	4.90235	4.79043	7.02181	9.86259	20.04035	5.82918	6.69563	7.98475	4.98704	4.00674	5.56048	6.31724	6.59993	14.60612	6.25691	11.05942	11.5118	5.43469	6.62225	7.35846	8.87841	10.97292	12.7965
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Salmonella|s__Salmonella_unclassified	0.03827	0.37867	0.0	0.11358	0.0	0.3597	0.0	0.07721	0.0	0.2713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella	0.58205	2.46493	1.93405	1.23147	1.77129	0.56106	2.00162	1.65725	2.82188	3.84414	8.77782	2.6954	2.71759	3.34848	2.11276	1.86235	2.63956	2.70888	3.06733	6.99512	3.06369	5.16188	5.46435	2.18326	3.20332	3.46982	4.37458	5.05172	6.32547
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_flexneri	0.58205	2.46493	1.93405	1.23147	1.77129	0.54726	2.00162	1.65725	2.82188	3.84414	8.77782	2.6954	2.71759	3.34848	2.11276	1.86235	2.63211	2.70888	3.06733	6.99512	3.06369	5.16188	5.46435	2.18326	3.20332	3.46982	4.37458	5.05172	6.32547
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_flexneri|t__Shigella_flexneri_unclassified	0.58205	2.46493	1.93405	1.23147	1.77129	0.54726	2.00162	1.65725	2.82188	3.84414	8.77782	2.6954	2.71759	3.34848	2.11276	1.86235	2.63211	2.70888	3.06733	6.99512	3.06369	5.16188	5.46435	2.18326	3.20332	3.46982	4.37458	5.05172	6.32547
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sonnei	0.0	0.0	0.0	0.0	0.0	0.0138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sonnei|t__Shigella_sonnei_unclassified	0.0	0.0	0.0	0.0	0.0	0.0138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia	0.0365	0.26634	0.19186	0.14533	0.15403	0.05071	0.19684	0.18764	0.25898	0.34832	0.94489	0.33346	0.36322	0.43444	0.24706	0.19598	0.28879	0.31727	0.36132	0.76996	0.35418	0.61075	0.6031	0.32238	0.37425	0.38367	0.45578	0.53204	0.67681
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia|s__Yersinia_pseudotuberculosis	0.02787	0.26634	0.19186	0.14533	0.15403	0.03464	0.19684	0.18764	0.25898	0.34832	0.94489	0.33346	0.36322	0.43444	0.24706	0.19598	0.28879	0.31727	0.36132	0.76996	0.35418	0.61075	0.6031	0.32238	0.37425	0.38367	0.45578	0.53204	0.67681
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia|s__Yersinia_pseudotuberculosis|t__GCF_000019465	0.0	0.26634	0.19186	0.14533	0.15403	0.0	0.19684	0.18764	0.25898	0.34832	0.94489	0.33346	0.36322	0.43444	0.24706	0.19598	0.28879	0.31727	0.36132	0.76996	0.35418	0.61075	0.6031	0.32238	0.37425	0.38367	0.45578	0.53204	0.67681
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia|s__Yersinia_pseudotuberculosis|t__Yersinia_pseudotuberculosis_unclassified	0.02787	0.0	0.0	0.0	0.0	0.03464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia|s__Yersinia_unclassified	0.00863	0.0	0.0	0.0	0.0	0.01607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.0	0.0016	0.02727	0.00891	0.0	0.0	0.0	0.00225	0.0	0.04406	0.0	0.0166	0.02739	0.13612	0.07622	0.00532	0.00886	0.0	0.01872	0.0	0.00766	0.00156	0.01206	0.02375	0.0	0.00319	0.0	0.00421	0.0
